,Topic,Word,P
319,31,anymore,0.01722949689869056
320,32,woman,0.08287292817679558
321,32,met,0.03314917127071823
322,32,meet,0.03314917127071823
323,32,attractive,0.022099447513812154
324,32,mindset,0.016574585635359115
325,32,future,0.016574585635359115
326,32,group,0.016574585635359115
327,32,call,0.016574585635359115
328,32,drive,0.016574585635359115
329,32,embarrassment,0.016574585635359115
330,33,die,0.04225352112676056
331,33,scared,0.03169014084507042
332,33,depression,0.03169014084507042
333,33,wanna,0.028169014084507043
334,33,severe,0.02464788732394366
335,33,struggling,0.02464788732394366
336,33,health,0.02112676056338028
337,33,afraid,0.02112676056338028
338,33,leave,0.02112676056338028
339,33,horrible,0.017605633802816902
340,34,panic,0.10105580693815988
341,34,anxiety,0.09803921568627451
342,34,attack,0.08748114630467571
343,34,night,0.03619909502262444
344,34,symptom,0.03469079939668175
345,34,started,0.030165912518853696
346,34,sleep,0.024132730015082957
347,34,told,0.016591251885369532
348,34,prescribed,0.013574660633484163
349,34,blood,0.013574660633484163
350,35,employed,0.0625
351,35,dropped,0.041666666666666664
352,35,menial,0.041666666666666664
353,35,workforce,0.041666666666666664
354,35,speaking,0.020833333333333332
355,35,bro,0.020833333333333332
356,35,pet,0.020833333333333332
357,35,culture,0.020833333333333332
358,35,option,0.020833333333333332
359,35,scare,0.020833333333333332
360,36,situation,0.031578947368421054
361,36,advice,0.02631578947368421
362,36,credit,0.02631578947368421
363,36,debt,0.02631578947368421
364,36,frozen,0.021052631578947368
365,36,awful,0.021052631578947368
366,36,bank,0.021052631578947368
367,36,messed,0.021052631578947368
368,36,card,0.021052631578947368
369,36,financial,0.015789473684210527
370,37,insomnia,0.04
371,37,smoking,0.04
372,37,trigger,0.032
373,37,case,0.032
374,37,miserable,0.024
375,37,crazy,0.024
376,37,father,0.024
377,37,hearth,0.016
378,37,examination,0.016
379,37,extra,0.016
380,38,stuff,0.06976744186046512
381,38,alot,0.046511627906976744
382,38,uk,0.03488372093023256
383,38,clothes,0.023255813953488372
384,38,decided,0.023255813953488372
385,38,return,0.023255813953488372
386,38,eye,0.023255813953488372
387,38,gross,0.023255813953488372
388,38,stealing,0.023255813953488372
389,38,fee,0.023255813953488372
390,39,lonely,0.03862660944206009
391,39,shit,0.03862660944206009
392,39,fucking,0.030042918454935622
393,39,left,0.030042918454935622
394,39,talked,0.030042918454935622
395,39,girl,0.02575107296137339
396,39,phone,0.02145922746781116
397,39,deserve,0.02145922746781116
398,39,escape,0.02145922746781116
399,39,stupid,0.02145922746781116
400,40,talk,0.04285714285714286
401,40,shes,0.04285714285714286
402,40,close,0.04285714285714286
403,40,space,0.03571428571428571
404,40,situation,0.02857142857142857
405,40,weve,0.02857142857142857
406,40,check,0.02142857142857143
407,40,theyre,0.014285714285714285
408,40,business,0.014285714285714285
409,40,group,0.014285714285714285
410,41,potassium,0.1956521739130435
411,41,eating,0.06521739130434782
412,41,electrolyte,0.043478260869565216
413,41,nutrition,0.043478260869565216
414,41,hypokalemia,0.043478260869565216
415,41,bedridden,0.043478260869565216
416,41,test,0.043478260869565216
417,41,theyre,0.021739130434782608
418,41,ma,0.021739130434782608
419,41,testing,0.021739130434782608
420,42,lose,0.03614457831325301
421,42,matter,0.03614457831325301
422,42,dec,0.03614457831325301
423,42,fun,0.03614457831325301
424,42,supervisor,0.024096385542168676
425,42,till,0.024096385542168676
426,42,confident,0.024096385542168676
427,42,research,0.024096385542168676
428,42,happiness,0.024096385542168676
429,42,canada,0.012048192771084338
430,43,alcohol,0.07547169811320754
431,43,drink,0.04245283018867924
432,43,drinking,0.04245283018867924
433,43,missing,0.03773584905660377
434,43,alcoholic,0.02830188679245283
435,43,minute,0.02358490566037736
436,43,stopped,0.02358490566037736
437,43,sober,0.018867924528301886
438,43,fight,0.018867924528301886
439,43,mom,0.014150943396226415
440,44,almond,0.11940298507462686
441,44,bad,0.07462686567164178
442,44,mouth,0.04477611940298507
443,44,stomach,0.04477611940298507
444,44,ate,0.04477611940298507
445,44,road,0.029850746268656716
446,44,milk,0.029850746268656716
447,44,burning,0.029850746268656716
448,44,lip,0.029850746268656716
449,44,swelled,0.029850746268656716
450,45,wa,0.09355900329102021
451,45,time,0.05148095909732017
452,45,feel,0.039492242595204514
453,45,year,0.035025858015984956
454,45,day,0.02844381758345087
455,45,work,0.024212505876821815
456,45,ha,0.022096850023507288
457,45,feeling,0.01904090267983075
458,45,month,0.01904090267983075
459,45,thing,0.018805829807240243
460,46,im,0.21562952243125905
461,46,dont,0.0955137481910275
462,46,ive,0.08972503617945007
463,46,life,0.02604920405209841
464,46,didnt,0.02532561505065123
465,46,feel,0.02170767004341534
466,46,parent,0.016642547033285094
467,46,anxiety,0.013748191027496382
468,46,hard,0.012301013024602027
469,46,couldnt,0.01085383502170767
470,47,heart,0.04132231404958678
471,47,bathroom,0.03305785123966942
472,47,felt,0.03305785123966942
473,47,vomit,0.03305785123966942
474,47,sat,0.01652892561983471
475,47,nauseous,0.01652892561983471
476,47,hot,0.01652892561983471
477,47,average,0.01652892561983471
478,47,calmed,0.01652892561983471
479,47,pounding,0.01652892561983471
480,48,people,0.07462686567164178
481,48,talking,0.03482587064676617
482,48,understand,0.024875621890547265
483,48,group,0.024875621890547265
484,48,hand,0.024875621890547265
485,48,sense,0.01990049751243781
486,48,deal,0.01990049751243781
487,48,shitty,0.014925373134328358
488,48,worker,0.014925373134328358
489,48,verry,0.014925373134328358
490,49,mg,0.10344827586206896
491,49,day,0.06288032454361055
492,49,month,0.04462474645030426
493,49,med,0.028397565922920892
494,49,started,0.028397565922920892
495,49,depression,0.02636916835699797
496,49,week,0.02434077079107505
497,49,lexapro,0.02434077079107505
498,49,zoloft,0.02231237322515213
499,49,prozac,0.02028397565922921
